"編號","基準地編號","土地標示","地價(元/m²)","面積(m²)","形狀及寬深比(m)","使用分區或編定用地","建蔽率(%)","容積率(%)","地上建物門牌","地上建物型態及建物名稱","較去年漲跌(%)","geometry"
"245","D33BB0002","臺南市歸仁區歸仁北段1130-79地號","157000","101","長方形4.3:23.5","商業區","80","320","臺南市歸仁區中山路一段605號","透天EASY SHOP","0.39","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.29534078712491,22.966379029896967],[120.29534051285177,22.966482756988814],[120.29535232258806,22.966481428737477],[120.29534078712491,22.966379029896967]],[[120.29532224635796,22.96626674786921],[120.29528416628781,22.96626947826517],[120.29530460990819,22.966482749144014],[120.29533764758155,22.9664792070885],[120.29533778796238,22.966409782790404],[120.29532224635796,22.96626674786921]]]}"
"246","D33BB0007","臺南市歸仁區歸仁北段1141-29地號、歸仁北段1140-16地號","112000","83","長方形4.2:19.0","商業區","80","320","臺南市歸仁區大仁街31號","透天未營業店面","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.29699483108598,22.966978332144283],[120.29696925446348,22.966979828848995],[120.29687414999063,22.967109681848353],[120.29690942513804,22.96713136469119],[120.29701095700669,22.96699003737218],[120.29701160530053,22.966989136313476],[120.29699483108598,22.966978332144283]]]}"
"247","D33BD0008","臺南市歸仁區南興段339地號、南興段340地號、南興段341地號","40800","333.25","長方形7.8:43.1","甲種工業區","70","210","臺南市歸仁區中山路三段400號","透天東大鐵工","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.2785022541861,22.968724138023845],[120.278427019063,22.968732825922412],[120.27846923460388,22.96902894001502],[120.27854359844557,22.96901907420033],[120.2785022541861,22.968724138023845]]]}"
"248","D33BF0009","臺南市歸仁區歸仁北段1610-1地號","11400","213","長方形15.7:11.1","農業區","0","0"," ","素地","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.3072356514504,22.963081351900918],[120.30723566750278,22.963183101965782],[120.30723566137358,22.963187942188657],[120.30737388643587,22.963249149309892],[120.30742831554932,22.96314374495884],[120.3072356514504,22.963081351900918]]]}"
"249","D34BA0001","臺南市關廟區民生段199地號","47500","97","長方形4.6:21.0","住宅區","60","200","臺南市關廟區南雄路一段1158號","透天住家用","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.32799955678729,22.95899017818263],[120.32779542325146,22.959036587038128],[120.32779654735286,22.959041964859416],[120.3277971288839,22.959044658367798],[120.32779771041497,22.959047351876166],[120.32779829194602,22.95905004538452],[120.3277988832731,22.959052729904045],[120.32779947455555,22.959055423453744],[120.32780007563395,22.9590581080146],[120.32780067671237,22.95906079257546],[120.32780148808014,22.959064335910615],[120.32780426609514,22.959076411326265],[120.32800750149234,22.95903021628686],[120.32799955678729,22.95899017818263]]]}"
"250","D34BA0002","臺南市關廟區南雄段933地號","35400","79","長方形4.2:18.9","住宅區","60","200","臺南市關廟區大富街65號","透天住家用","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.32760631350818,22.951645832942038],[120.32748601037918,22.95178300885436],[120.32751709578561,22.951804867660968],[120.32763727147433,22.951667826640463],[120.32763070314732,22.951663103017843],[120.32762741893939,22.951660750236602],[120.32762413473154,22.95165839745529],[120.32762084072843,22.951656053662767],[120.32761753693,22.951653718859006],[120.32761423313171,22.95165138405519],[120.32761092928888,22.95164905828147],[120.32760631350818,22.951645832942038]]]}"
"251","D34BB0001","臺南市關廟區文衡段278地號、文衡段279地號","70500","126","長方形5.0:25.2","商業區","80","320","臺南市關廟區南雄路二段10號","透天同懋毛巾","0.87","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.32827237244176,22.960109438135355],[120.32804667268282,22.96017043928042],[120.32805619641036,22.96021261522978],[120.3282830402108,22.96015297347023],[120.32828152046719,22.960146745124252],[120.32827237244176,22.960109438135355]]]}"
"252","D34BD0003","臺南市關廟區五甲段2040-15地號","36300","258","梯形9.2:21.8","工業區","60","210","臺南市關廟區中山路二段257號(未登記)","透天益欣建材有限公司(未登記)","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.31524858123505,22.96173603722702],[120.31516412102948,22.961762917035166],[120.31523769149777,22.961977938899526],[120.31524673093342,22.962004358228],[120.31533444591403,22.96198784028424],[120.31524858123505,22.96173603722702]]]}"
"253","D34BF0004","臺南市關廟區南雄段539地號","8000","764","長方形15.2:54.2","農業區","0","0"," ","素地","0.38","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.32879260115588,22.953456033686177],[120.32863547604173,22.953874061223814],[120.32875447449311,22.953930327238623],[120.32878613274492,22.95384214431933],[120.3287930039643,22.953823056130286],[120.32885699403568,22.953699881907912],[120.32893627983249,22.953510236698357],[120.3289130821429,22.953456813411982],[120.32879260115588,22.953456033686177]]]}"
"254","D35EB0001","臺南市龍崎區崎頂段1403地號","13800","60","長方形4.0:15.0","乙種建築用地","60","240","臺南市龍崎區新市子328號","透天住家用","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.35969790643439,22.96640333654133],[120.35967997567938,22.966434931873195],[120.3597995934635,22.966487004518637],[120.35980075230094,22.96648404362041],[120.35981494970554,22.966447732889215],[120.35969790643439,22.96640333654133]]]}"
"255","D35EC0003","臺南市龍崎區龍船段229-18地號、龍船段229-23地號","9500","456","長方形19.8:23.0","丙種建築用地","40","120","臺南市龍崎區後壁溪27號","透天順興煤氣行","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.41637488564245,22.94643956153652],[120.41630046415371,22.946574158754917],[120.41636023990725,22.946655148955955],[120.41633254779013,22.946703350173536],[120.4163390083932,22.94674024082837],[120.41639998623866,22.946736931490932],[120.41641660072784,22.946735979378644],[120.41650587430979,22.94658210068248],[120.41637488564245,22.94643956153652]]]}"
"256","D35ED0004","臺南市龍崎區龍船段1261-10地號","4400","1443","倒梯形25.0:26.2","丁種建築用地","70","300"," ","素地","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.3919028109344,22.948109427502914],[120.39183738384713,22.948123405098976],[120.3916869948337,22.948158995505185],[120.39168381068248,22.948160199697632],[120.3916760487634,22.94847895437103],[120.39206305593929,22.948487037130015],[120.39206879165116,22.94825145855335],[120.39205988606881,22.948242979164313],[120.39198572665136,22.94818000749619],[120.39195830993974,22.948156726712615],[120.39190963908112,22.94811539841016],[120.3919028109344,22.948109427502914]]]}"
"257","D35EE0002","臺南市龍崎區龍船段402-32地號","2500","2998","不規則形59.9:22.9","山坡地保育區農牧用地","0","0"," ","素地","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.4002597913405,22.946604972868396],[120.40026987440741,22.94667006363817],[120.40019523715034,22.946672568318526],[120.40011462179369,22.946664216531403],[120.40003911364734,22.946625171451416],[120.39989599343741,22.946626511284798],[120.39978998585417,22.946619801660933],[120.39969106292172,22.946669737886687],[120.39961393035775,22.946716249073027],[120.39964451102266,22.94675019374866],[120.39969832544539,22.94684389592069],[120.3997258794734,22.946861272703316],[120.39982882678193,22.946864376678697],[120.39990466140479,22.94687959354147],[120.3999958676851,22.946875439480806],[120.40001392972668,22.94688124301783],[120.40008359665586,22.946903624712427],[120.40018278515758,22.946997645465693],[120.40030461614712,22.947071060264502],[120.40038637631007,22.947196972884047],[120.40042264511025,22.94724259992861],[120.40049346157925,22.947206840525453],[120.40053955100177,22.947218244022025],[120.40050145158331,22.947128428607286],[120.40046795771242,22.94705826368783],[120.40045338886527,22.94695960063324],[120.40046174217412,22.946843651406077],[120.40049174014342,22.946795879878547],[120.40049272432965,22.946784735505226],[120.40048010417458,22.9467738386392],[120.40037740322218,22.946660384810247],[120.40034178275964,22.94663760905242],[120.40027922732132,22.946606995099913],[120.4002597913405,22.946604972868396]]]}"
"258","D36BA0001","臺南市玉井區玉中段446地號","38700","63.79","長方形3.6:18.0","住宅區","60","200","臺南市玉井區中正路46號","透天住家用","0.79","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.46059707467553,23.123672689257848],[120.46045420064914,23.12375428619671],[120.46047293139169,23.123782524853215],[120.46062393397727,23.123694724774733],[120.46059707467553,23.123672689257848]]]}"
"259","D36BB0001","臺南市玉井區玉田段231地號","50500","113.93","長方形5.0:21.9","商業區","80","320","臺南市玉井區中正路149號","透天住家用","0.6","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.46261202342261,23.125034295116073],[120.46257279228941,23.12522569448199],[120.46262350724405,23.125239773962505],[120.46266032080713,23.125042496640926],[120.46261202342261,23.125034295116073]]]}"
"260","D36BB0002","臺南市玉井區玉中段161地號","55100","63.53","長方形5.9:10.8","商業區","80","320","臺南市玉井區中正路55號（未登記）","透天玉天冰舖","0.55","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.46083467201179,23.124344273509845],[120.46077732693767,23.124352475676822],[120.46079549283537,23.12444880094957],[120.46085275402623,23.124437166969777],[120.46083467201179,23.124344273509845]]]}"
"261","D36BD0003","臺南市玉井區佛聖段310地號","9400","949.23","不規則形35.5:21.7","「工乙」乙種工業區","60","210","臺南市玉井區?吧哖東路288號","透天黃金蕎麥探索館","1.3","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.47467801517665,23.131195376224607],[120.47444455692467,23.13123132919491],[120.4744391058607,23.13120470498886],[120.47427791113626,23.13122952844915],[120.47430540729331,23.131387253417856],[120.47463338274746,23.131487860561375],[120.47469080597666,23.1312631155505],[120.47466229951192,23.131256885388318],[120.47467801517665,23.131195376224607]]]}"
"262","D36BF0004","臺南市玉井區玉南段613-2地號","2500","1000","長方形14.0:71.8","農業區","0","0"," ","素地","3.75","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.45601479390294,23.119648802744717],[120.4559361917755,23.119786406562344],[120.45622228886799,23.12033295954967],[120.45634146740892,23.120272876221318],[120.45601479390294,23.119648802744717]]]}"
"263","D37BA0001","臺南市楠西區東勢段496-8地號、東勢段726-6地號","15400","85.69","長方形4.5:16.5","住宅區","60","150","臺南市楠西區東勢路116號","透天住家用","0.2","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.48725317640589,23.17773310839291],[120.48723582638158,23.17788257530674],[120.48727912187928,23.17788614780448],[120.48729663319104,23.17773535395891],[120.48725317640589,23.17773310839291]]]}"
"264","D37BA0002","臺南市楠西區中興段795地號","17800","175.62","長方形4.5:39.0","「住四」住宅區","60","150","臺南市楠西區中興路37之7號","透天住家用","0.34","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.48426215644669,23.1796353657843],[120.48389128573722,23.1797101854235],[120.48389509750137,23.17973503117999],[120.48389748119665,23.179750209858874],[120.48427206435868,23.179675221762142],[120.48426215644669,23.1796353657843]]]}"
"265","D37BB0001","臺南市楠西區埔尾段555地號","20100","91.36","長方形5.5:16.7","商業區","80","240","臺南市楠西區中正路104號","透天住家用","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.48490602402354,23.176831946323215],[120.48489493685948,23.17684500396114],[120.4848722717403,23.176871749748493],[120.48499476652832,23.17694538602383],[120.48500743500686,23.176953012894774],[120.48504166872685,23.176915017071373],[120.48503007258057,23.17690793552715],[120.48490602402354,23.176831946323215]]]}"
"266","D37BD0004","臺南市楠西區永興段83地號","6900","2706.89","不規則形135.0:16.1","乙種工業區","70","210"," ","素地","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.48768185917308,23.17025162864015],[120.48765749354347,23.170479284291996],[120.48763369665716,23.17062163262506],[120.48759740528864,23.170810816539277],[120.48759527308046,23.170883458289875],[120.48760311660841,23.17088585877553],[120.4876169306591,23.170890066683157],[120.4876606946283,23.170870044421157],[120.48769130345262,23.170788157983953],[120.4878700267198,23.17031211236306],[120.48768185917308,23.17025162864015]]]}"
"267","D37BF0003","臺南市楠西區中興段34地號","1500","737.66","不規則形52.0:16.2","農業區","0","0"," ","素地","4.17","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.48733176470472,23.18336965827268],[120.48729666081923,23.1834050329346],[120.48726744988052,23.18345758430605],[120.48728279576962,23.183557418835637],[120.48735998538838,23.183576995007765],[120.48741794109674,23.18356860496389],[120.48745410840694,23.183587415394133],[120.48748959335741,23.183605862383658],[120.48754998242131,23.183651029750123],[120.48758801495391,23.18371870001478],[120.48759404487896,23.18380252060251],[120.48773282774913,23.18365370181206],[120.48733176470472,23.18336965827268]]]}"
"268","D38EB0001","臺南市南化區南庄段262地號","13500","57.14","長方形3.9:14.2","乙種建築用地","60","240","臺南市南化區南化里178號（未登記）","素地住家用（未登記）","0.22","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.47770522622363,23.042541989300396],[120.47763894870006,23.042649097040716],[120.47766868307414,23.042671193357595],[120.47774318787054,23.042556093752598],[120.47774018192445,23.042554976696803],[120.47770522622363,23.042541989300396]]]}"
"269","D38EC0004","臺南市南化區南化段1118-18地號","9500","84","長方形4.4:19.5","丙種建築用地","40","120","臺南市南化區南化31之25號","透天住家用","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.47135110206384,23.044656997572016],[120.47130690517508,23.044658164661772],[120.47131308360738,23.044834727266295],[120.47132457495333,23.044834352989874],[120.47135566552542,23.04483333624143],[120.47135110206384,23.044656997572016]]]}"
"270","D38EE0002","臺南市南化區南庄段121地號","1500","2165.42","不規則形59.0:43.9","農牧用地","0","0"," ","素地","4.17","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.47905698755143,23.044658898850727],[120.47899872771026,23.044774467959275],[120.4789558897077,23.044835598267667],[120.47892108737175,23.044915727961943],[120.47883931974224,23.045013754708542],[120.47871044234033,23.045083514425986],[120.47876572942148,23.04507366384752],[120.478872458979,23.04520613067888],[120.47915142758116,23.045340618676406],[120.47932653736311,23.04513393799679],[120.47905698755143,23.044658898850727]]]}"
"271","D38EE0003","臺南市南化區北寮段381-2地號","1400","2016","長方形27.0:77.0","農牧用地","0","0"," ","素地","-2.13","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.48689805743729,23.08364059806064],[120.48689850625976,23.083655559260944],[120.48690387080127,23.08377076020049],[120.48691115869956,23.083882487977593],[120.48731540998992,23.083885759353794],[120.48761743284736,23.083888203233368],[120.48769273433692,23.083654410500184],[120.48689805743729,23.08364059806064]]]}"
"272","D39BA0001","臺南市永康區成功段690地號","124000","77.47","長方形4.4:16.9","住宅區","60","200","臺南市永康區忠義街2號","透天住家用","1.99","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.23656395694346,22.998806812183542],[120.23656394881823,22.998808256972776],[120.23649196754712,22.998807368205018],[120.23649144740037,22.998847820892358],[120.23665716135385,22.998849703224522],[120.23665778609963,22.998807986814786],[120.23664071715474,22.99880781425203],[120.23660219048533,22.998807357666934],[120.23656395694346,22.998806812183542]]]}"
"273","D39BA0003","臺南市永康區鹽東段1269地號","94700","84.03","長方形4.4:19.3","住宅區","60","200","臺南市永康區新行街56號","透天住家用","3.3","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.24190344207946,23.039337080624602],[120.24173908451668,23.039416950033267],[120.2417421909651,23.039423267962153],[120.24174373438198,23.039426435909686],[120.24174527779894,23.039429603857208],[120.24174681145905,23.03943277175797],[120.2417483450687,23.03943594868859],[120.2417498689215,23.03943912557242],[120.24175138301746,23.03944230240948],[120.2417528971135,23.039445479246513],[120.24175440140218,23.03944866506668],[120.24175652177897,23.039453172240478],[120.2419233258937,23.039372185772564],[120.24190344207946,23.039337080624602]]]}"
"274","D39BA0005","臺南市永康區四維段89地號","82600","89.52","長方形5.9:15.1","住宅區","60","200","臺南市永康區八德街368號","透天住家用","0.37","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.25344369620983,23.036904096670074],[120.25340808791907,23.037034269936683],[120.25346498620037,23.0370475057707],[120.25350037316338,23.036914992634667],[120.25344369620983,23.036904096670074]]]}"
"275","D39BA0006","臺南市永康區永信段1325地號","123000","82.04","長方形5.0:16.4","住宅區","60","200","臺南市永康區復國一路446號","透天筒仔米糕","1.25","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.24586112145512,23.01417890766029],[120.24583048900031,23.014214114865993],[120.24595508743559,23.014306590402313],[120.24597749879035,23.01428143072078],[120.24598615660149,23.014271791610472],[120.24586112145512,23.01417890766029]]]}"
"276","D39BA0007","臺南市永康區橋北段31-6地號","162000","91.21","長方形4.3:21.1","住宅區","60","175","臺南市永康區東橋一路362號","透天住家用","1.52","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.23232092053046,23.020524964962146],[120.23229520276811,23.020555903025887],[120.232473155624,23.020657539795685],[120.23249518393892,23.020624495139376],[120.23232092053046,23.020524964962146]]]}"
"277","D39BA0008","臺南市永康區龍安段1614地號","80800","85.22","長方形4.1:20.8","住宅區","60","200","臺南市永康區龍安街157號","透天住家用","0.75","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.26447319318785,23.035796181075526],[120.26427388612258,23.03581973509377],[120.26427910193692,23.03585662052903],[120.26448040952677,23.035832831991915],[120.26447809824974,23.035821840551577],[120.26447319318785,23.035796181075526]]]}"
"278","D39BA0011","臺南市永康區北灣段50地號","81700","83.88","長方形4.5:18.6","住宅區","60","200","臺南市永康區文賢街307號","透天住家用","1.5","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.26964551371212,23.012037585344327],[120.2696436406586,23.012037775368466],[120.26960194324487,23.01204205296443],[120.26961480427038,23.012209893599007],[120.26962674018453,23.0122089201212],[120.26963271307496,23.01220842301997],[120.26963868502875,23.01220791869001],[120.26964464923196,23.01220740439085],[120.2696506223119,23.012206872072003],[120.26965843026207,23.01220617574017],[120.26964551371212,23.012037585344327]]]}"
"279","D39BA0013","臺南市永康區富強段1103地號","102000","82.68","長方形4.3:19.2","住宅區","60","200","臺南市永康區富強路一段295號","透天四季中西式早餐","1.82","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.2750958837362,23.01955506667861],[120.27509297432943,23.019593801982595],[120.27527931152186,23.019604461164057],[120.27528364479538,23.019565805519584],[120.2750958837362,23.01955506667861]]]}"
"280","D39BA0014","臺南市永康區南工段1021地號","195000","101.64","長方形5.0:20.2","住宅區","60","200","臺南市永康區中華路398號","透天龜記飲料店","0.47","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.23335387462443,23.009662002746836],[120.23332907070893,23.00970116384502],[120.23349975590088,23.009792382132336],[120.23352013239791,23.009759881893586],[120.23352446325816,23.00975303993648],[120.23335387462443,23.009662002746836]]]}"
"281","D39BA0015","臺南市永康區頂安段224地號","142000","72.74","長方形4.1:17.5","住宅區","60","200","臺南市永康區中華路911號","透天嗚哇運動空間","1.51","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.2211991377986,23.02135214625779],[120.22116559280705,23.021373301327724],[120.22126220717246,23.021503702224248],[120.22129564450827,23.021482609815823],[120.2211991377986,23.02135214625779]]]}"
"282","D39BA0016","臺南市永康區蔦松南段561地號","74100","94.43","長方形4.4:21.4","住宅區","60","200","臺南市永康區中正北路521巷8弄7號","透天住家用","0","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.25691005441928,23.04282160066633],[120.25681736170739,23.043006030519194],[120.25686506892795,23.04300529658665],[120.25694896279713,23.04283838992652],[120.25694267476243,23.042835606186483],[120.25693953067581,23.042834226958284],[120.25693637677264,23.042832858520068],[120.25693323263171,23.04283148922464],[120.2569300787336,23.042830119883302],[120.25692692478607,23.04282875957185],[120.25692376103187,23.042827408244392],[120.25692059728269,23.042826056013908],[120.25691743347413,23.042824714619268],[120.25691426967059,23.042823372321568],[120.25691005441928,23.04282160066633]]]}"
"283","D39BA0019","臺南市永康區大灣段8747-2地號","145000","122","長方形5.1:23.9","住宅區","60","200","臺南市永康區大灣路866號","透天寶島眼鏡","2.8","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.25674657246662,22.99986021809002],[120.25669968043724,23.000077361402134],[120.25674689546665,23.0000866204017],[120.25679377441303,22.999869537515302],[120.25674657246662,22.99986021809002]]]}"
"284","D39BA0020","臺南市永康區兵南段545地號","205000","3619.58","長方形40.0:90.5","住宅區","60","200","臺南市永康區中華路1之107號","透天金三角辦公大樓","0.3","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.23449593370113,22.998621465079296],[120.2336945666016,22.998700848321892],[120.23373008967125,22.999060601676383],[120.23457121999542,22.99898764128468],[120.23460214258017,22.99895275363784],[120.23457169633151,22.99867826980677],[120.23449593370113,22.998621465079296]]]}"
"285","D39BB0002","臺南市永康區大灣段6096-1地號","133000","83","長方形4.3:19.3","商業區","80","330","臺南市永康區永忠路82號","透天住家用","0.69","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.26051047013881,23.018870399615867],[120.26049898303793,23.018907745382997],[120.26068135928534,23.0189546521928],[120.26069256090416,23.018917231933717],[120.26051047013881,23.018870399615867]]]}"
"286","D39BB0004","臺南市永康區大灣段7187-1地號","128000","82","長方形4.5:18.2","商業區","80","330","臺南市永康區國光七街3巷25號","透天住家用","1.2","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.26201556463184,23.008577904863447],[120.26184752157239,23.008625582160416],[120.2618597814716,23.00866488276907],[120.26202772470653,23.008617093923498],[120.26201556463184,23.008577904863447]]]}"
"287","D39BB0017","臺南市永康區鹽中段104地號","162000","122.58","長方形4.1:30.7","商業區","80","330","臺南市永康區中正路589號","透天白巷子飲料店","1.14","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.23800679764065,23.040144840255632],[120.23797772576329,23.040168304969054],[120.23817276326844,23.040378165634895],[120.23820093338968,23.040351960412984],[120.23800679764065,23.040144840255632]]]}"
"288","D39BB0021","臺南市永康區橋北段54地號","205000","6803.44","長方形81.3:83.7","商業區","80","320"," ","素地聯上康橋大樓(預售屋)","2.26","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.23500372060965,23.020740001269186],[120.23492969155686,23.020867615128566],[120.2348967565346,23.020924391022366],[120.2346283387558,23.02138708944356],[120.23497619568597,23.02158576122373],[120.23526404043571,23.021750158234557],[120.23526645347667,23.021751469332457],[120.23526749436917,23.021751999013535],[120.23526853439307,23.0217525097271],[120.23526959598118,23.02175300248456],[120.23527065669559,23.021753477177466],[120.23527173697215,23.02175394293477],[120.23527281642598,23.021754381597606],[120.23527390768835,23.021754802257202],[120.23527500778174,23.021755213929325],[120.23527610802792,23.021755598511735],[120.23527721808064,23.021755974111326],[120.23527833804177,23.021756322668374],[120.23527946780945,23.021756662242627],[120.23528059675434,23.02175697472245],[120.23528173750782,23.02175726919905],[120.23528287733667,23.02175755464098],[120.23528402707393,23.02175781304034],[120.23528518666865,23.02175805342702],[120.23528633660962,23.021758275706773],[120.23528750611273,23.021758489050864],[120.23528866601303,23.02175867525809],[120.23528983577584,23.02175884254968],[120.23529100470574,23.021758984552772],[120.23529218539838,23.02175911667955],[120.23529335546168,23.02175923069466],[120.2352945354334,23.021759317667183],[120.235295715456,23.021759395609802],[120.2352968956314,23.02175944646268],[120.23529807590866,23.021759479255767],[120.23529926604334,23.021759494036157],[120.23530044652429,23.021759490709595],[120.23530162710706,23.021759469323218],[120.2353028077917,23.021759429877036],[120.23530398862908,23.0217593633411],[120.23530516951742,23.021759287775282],[120.23530635055849,23.021759185119727],[120.23530752097024,23.021759064352516],[120.23530869338913,23.021758933661836],[120.23530986497505,23.021758777682695],[120.23531103666788,23.02175860274075],[120.23531219875787,23.021758400661952],[120.23531336089877,23.02175818955322],[120.2353145133859,23.021757960337556],[120.23531566597487,23.021757713062076],[120.23531680798541,23.021757438645043],[120.23531795199798,23.02175715520748],[120.23531908538124,23.021756853658285],[120.23532021891724,23.021756525019374],[120.23532134274855,23.021756187303414],[120.23532245697699,23.02175582245059],[120.23532357125636,23.02175544856786],[120.2353246661772,23.02175504750114],[120.23532576114901,23.021754637404502],[120.23532684646703,23.021754209200925],[120.2353279319378,23.021753753907625],[120.23532899794824,23.02175328949016],[120.23533006308496,23.021752807008145],[120.23533111076338,23.021752306381483],[120.2353321575732,23.021751786787302],[120.23533318491248,23.02175125987493],[120.23533421240963,23.021750704969854],[120.23533522044643,23.021750140940597],[120.23533621882947,23.021749558804377],[120.23533720755871,23.02174895856122],[120.23533818663415,23.021748340211108],[120.2353391560049,23.02174771278396],[120.23534010596623,23.021747067202746],[120.23534105602941,23.021746403561707],[120.23534197692754,23.02174572171945],[120.23534289787662,23.021745030847296],[120.23534379941624,23.021744321821053],[120.23534469125119,23.021743603717784],[120.23534556367674,23.021742867460414],[120.23534642639754,23.021742122126003],[120.23534727848903,23.021741358679964],[120.23534811312732,23.021740576186254],[120.23534892732461,23.021739785466664],[120.23534973083656,23.021738986568295],[120.23535051689531,23.021738168622306],[120.2353512922738,23.02173734159454],[120.23535204819196,23.021736505442625],[120.23535279445632,23.021735651183764],[120.23535351150474,23.021734787753587],[120.23535421889936,23.021733906216475],[120.2353549165893,23.021733015602315],[120.23535558501236,23.021732124846768],[120.23535624383256,23.021731206954374],[120.23535688314149,23.021730288967692],[120.23535751275082,23.021729361001015],[120.23535811318496,23.021728416639096],[120.23535930461324,23.021726471882697],[120.23547620904513,23.021524941863433],[120.23570064701326,23.021138036367702],[120.23535157745594,23.02093867311818],[120.23500372060965,23.020740001269186]]]}"
"289","D39BD0009","臺南市永康區鹽西段1333地號","59000","445.99","梯形13.4:33.4","工業區","70","210","臺南市永康區洲工街8號","透天鉦億實業","2.09","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.22592528749588,23.03215718243484],[120.22585061892659,23.032256455490383],[120.2261037972153,23.03241985706872],[120.22619839352245,23.032345378748833],[120.22620716589704,23.03234004872862],[120.22592528749588,23.03215718243484]]]}"
"290","D39BD0012","臺南市永康區竹行段1546地號","52300","4035.54","長方形39.9:100.7","工業區","70","210","臺南市永康區經建路11號","透天世鴻食品","0.58","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.27267219908103,23.04678626375704],[120.27234984618586,23.047126961249415],[120.27217343848703,23.04731341718661],[120.27198734430613,23.04751011368668],[120.27228079890598,23.04774826265157],[120.27289292589444,23.047101285084352],[120.27267219908103,23.04678626375704]]]}"
"291","D39BD0022","臺南市永康區永安段121地號","82300","1992.18","長方形27.3:73.0","物流及轉運服務設施專用區","50","200"," ","素地","9.68","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.24680640335012,23.042356536312287],[120.2467972688586,23.042548100718413],[120.24706332206058,23.042558966549255],[120.24707098369882,23.042365487038936],[120.24680640335012,23.042356536312287]]]}"
"292","D39BF0018","臺南市永康區大灣段5288地號","17200","1500","長方形15.0:100.0","農業區","0","0"," ","素地","3.08","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.25494573348477,23.008254702600652],[120.25479095129447,23.00825425687274],[120.25508046868212,23.009034052527838],[120.25521814589337,23.008991045518318],[120.25494573348477,23.008254702600652]],[[120.25490201725718,23.00812989286704],[120.25476076317187,23.00817423912357],[120.25479024896032,23.008248569060616],[120.25494683513388,23.008248960066023],[120.25490201725718,23.00812989286704]]]}"
"293","D39BF0023","臺南市永康區三民段763地號","21400","2128.93","梯形28.0:76.0","農業區","0","0"," ","素地","0.43","{""spatialReference"":{""wkid"":4326},""rings"":[[[120.25175419360987,23.050026755441504],[120.25147181118996,23.050303393779295],[120.25143785333451,23.050878859365287],[120.25170897010402,23.050850559918693],[120.25175419360987,23.050026755441504]]]}"
